User_ID,Trusted_Device_IDs,Home_Location,Typical_Transaction_Amount,Account_Open_Days_Ago,Lifetime_Transactions_Before_Window
2505,DEV-004134;DEV-004135,Los Angeles,65.54,1392,33
2506,DEV-004136;DEV-004137,Chicago,36.42,1473,39
2507,DEV-004138,Miami,40.89,784,50
2508,DEV-004139;DEV-004140,Austin,56.38,768,36
2509,DEV-004141;DEV-004142,Boston,67.8,355,11
2510,DEV-004143;DEV-004144;DEV-004145,Los Angeles,239.89,327,10
2511,DEV-004146,Houston,45.27,1469,41
2512,DEV-004147,Austin,84.74,1840,41
2513,DEV-004148,San Francisco,101.26,958,71
2514,DEV-004149,Los Angeles,50.75,616,18
2515,DEV-004150,Austin,24.56,1306,101
2516,DEV-004151;DEV-004152,Seattle,148.09,1482,77
2517,DEV-004153;DEV-004154,Los Angeles,120.56,1626,126
2518,DEV-004155,Boston,31.7,372,9
2519,DEV-004156;DEV-004157;DEV-004158,Houston,21.01,1882,107
2520,DEV-004159,New York,128.08,1720,100
2521,DEV-004160;DEV-004161,Seattle,21.78,308,11
2522,DEV-004162;DEV-004163,Miami,32.6,456,18
2523,DEV-004164,Houston,75.49,415,25
2524,DEV-004165;DEV-004166;DEV-004167,Miami,26.58,1357,89
2525,DEV-004168,Houston,29.46,107,7
2526,DEV-004169,Boston,38.94,191,12
2527,DEV-004170,Seattle,16.9,584,39
2528,DEV-004171;DEV-004172;DEV-004173,Boston,50.15,860,53
2529,DEV-004174,Austin,195.84,1020,29
2530,DEV-004175,Boston,74.26,1076,44
2531,DEV-004176,New York,95.68,433,9
2532,DEV-004177,Houston,48.43,1478,113
2533,DEV-004178;DEV-004179,Seattle,42.17,460,27
2534,DEV-004180,Los Angeles,150.52,1242,86
2535,DEV-004181;DEV-004182;DEV-004183,Boston,109.22,1171,44
2536,DEV-004184;DEV-004185,Austin,43.13,1458,68
2537,DEV-004186,Seattle,28.84,580,25
2538,DEV-004187;DEV-004188,Chicago,143.8,508,16
2539,DEV-004189,Los Angeles,15.93,1236,79
2540,DEV-004190;DEV-004191,Miami,46.86,129,7
2541,DEV-004192,Miami,39.69,280,10
2542,DEV-004193,Miami,174.73,936,21
2543,DEV-004194,Los Angeles,119.41,1099,36
2544,DEV-004195;DEV-004196,Los Angeles,145.77,350,17
2545,DEV-004197;DEV-004198;DEV-004199,Houston,222.85,52,4
2546,DEV-004200,Chicago,90.89,1673,53
2547,DEV-004201,Miami,23.47,269,12
2548,DEV-004202,Seattle,26.12,621,36
2549,DEV-004203,New York,155.62,1539,75
2550,DEV-004204;DEV-004205;DEV-004206,Miami,37.13,579,20
2551,DEV-004207,San Francisco,224.36,205,11
2552,DEV-004208;DEV-004209;DEV-004210,Austin,44.54,255,20
2553,DEV-004211;DEV-004212,Chicago,46.64,1571,65
2554,DEV-004213,New York,25.95,1325,62
2555,DEV-004214;DEV-004215,Houston,12.67,908,64
2556,DEV-004216;DEV-004217,Boston,77.88,1593,118
2557,DEV-004218,Seattle,21.09,1767,75
2558,DEV-004219;DEV-004220;DEV-004221,Miami,29.54,200,8
2559,DEV-004222,Los Angeles,18.03,154,4
2560,DEV-004223;DEV-004224,Houston,17.58,1077,47
2561,DEV-004225;DEV-004226,Boston,112.23,563,42
2562,DEV-004227;DEV-004228,New York,141.88,1275,68
2563,DEV-004229;DEV-004230,Los Angeles,26.94,206,11
2564,DEV-004231,Los Angeles,139.4,269,11
2565,DEV-004232,Los Angeles,152.64,1003,45
2566,DEV-004233,Austin,175.4,533,27
2567,DEV-004234,Miami,17.83,211,11
2568,DEV-004235,San Francisco,33.16,1279,28
2569,DEV-004236,San Francisco,29.15,746,28
2570,DEV-004237;DEV-004238,Miami,138.9,46,3
2571,DEV-004239,New York,171.66,486,36
2572,DEV-004240;DEV-004241,Miami,187.29,428,12
2573,DEV-004242;DEV-004243,Chicago,194.84,764,25
2574,DEV-004244,Austin,14.5,690,27
2575,DEV-004245,Los Angeles,28.59,1266,80
2576,DEV-004246,Houston,18.02,431,24
2577,DEV-004247;DEV-004248;DEV-004249,Miami,50.92,400,8
2578,DEV-004250;DEV-004251;DEV-004252,Seattle,104.07,1839,145
2579,DEV-004253;DEV-004254,Houston,32.56,1567,97
2580,DEV-004255;DEV-004256;DEV-004257,San Francisco,20.83,1701,76
2581,DEV-004258;DEV-004259,Los Angeles,170.69,36,2
2582,DEV-004260,Houston,91.9,1481,96
2583,DEV-004261;DEV-004262,Chicago,48.23,631,45
2584,DEV-004263;DEV-004264;DEV-004265,New York,131.63,34,2
2585,DEV-004266,Los Angeles,49.09,1775,51
2586,DEV-004267,New York,64.28,772,42
2587,DEV-004268;DEV-004269,Chicago,128.76,1686,59
2588,DEV-004270;DEV-004271,San Francisco,36.56,1700,76
2589,DEV-004272;DEV-004273,Austin,41.54,1673,38
2590,DEV-004274,Seattle,34.93,1674,123
2591,DEV-004275,San Francisco,174.59,1889,48
2592,DEV-004276,New York,230.93,826,52
2593,DEV-004277;DEV-004278,Houston,193.72,75,6
2594,DEV-004279,Chicago,43.06,1552,101
2595,DEV-004280,Miami,135.16,1470,50
2596,DEV-004281,Boston,54.63,1689,34
2597,DEV-004282;DEV-004283,Miami,93.24,308,9
2598,DEV-004284;DEV-004285,Chicago,150.34,1394,41
2599,DEV-004286;DEV-004287;DEV-004288,Los Angeles,27.14,756,47
2600,DEV-004289,Miami,25.73,488,16
2601,DEV-004290,Boston,64.87,1041,66
2602,DEV-004291,Los Angeles,13.94,561,22
2603,DEV-004292,Houston,28.89,1706,78
2604,DEV-004293,Austin,16.67,1763,71
2605,DEV-004294,Los Angeles,173.04,107,7
2606,DEV-004295,Miami,29.47,829,40
2607,DEV-004296;DEV-004297,Los Angeles,223.15,668,49
2608,DEV-004298,Boston,30.61,1778,54
2609,DEV-004299,New York,160.55,1767,77
2610,DEV-004300,Seattle,61.15,1070,32
2611,DEV-004301;DEV-004302,Seattle,69.73,673,37
2612,DEV-004303,Miami,15.37,813,61
2613,DEV-004304;DEV-004305;DEV-004306,San Francisco,13.92,373,29
2614,DEV-004307,Seattle,40.21,494,37
2615,DEV-004308,Seattle,158.12,1333,66
2616,DEV-004309;DEV-004310,Houston,86.96,600,37
2617,DEV-004311;DEV-004312,Austin,188.33,1130,78
2618,DEV-004313,Seattle,36.52,476,26
2619,DEV-004314;DEV-004315,Seattle,52.72,1511,97
2620,DEV-004316;DEV-004317;DEV-004318,Boston,93.52,1502,34
2621,DEV-004319,Chicago,22.33,1879,104
2622,DEV-004320,Boston,118.68,1459,34
2623,DEV-004321;DEV-004322,Chicago,82.11,969,53
2624,DEV-004323,Los Angeles,17.96,1218,88
2625,DEV-004324,Chicago,74.63,38,2
2626,DEV-004325;DEV-004326,Miami,69.41,225,9
2627,DEV-004327,Los Angeles,186.73,93,6
2628,DEV-004328;DEV-004329;DEV-004330,Houston,21.82,172,10
2629,DEV-004331;DEV-004332;DEV-004333,Miami,94.15,152,12
2630,DEV-004334,Boston,45.99,1117,78
2631,DEV-004335;DEV-004336;DEV-004337,Seattle,63.97,874,57
2632,DEV-004338;DEV-004339;DEV-004340,Seattle,67.43,1717,72
2633,DEV-004341,Austin,45.02,1445,103
2634,DEV-004342;DEV-004343,New York,64.59,1207,75
2635,DEV-004344,San Francisco,132.68,1121,47
2636,DEV-004345,Houston,210.4,1382,33
2637,DEV-004346,Boston,31.83,777,46
2638,DEV-004347,Seattle,19.07,441,25
2639,DEV-004348;DEV-004349;DEV-004350,Chicago,111.37,347,8
2640,DEV-004351,New York,49.4,1293,39
2641,DEV-004352,San Francisco,17.07,497,29
2642,DEV-004353,San Francisco,109.5,516,19
2643,DEV-004354;DEV-004355,San Francisco,13.3,1362,50
2644,DEV-004356;DEV-004357,Austin,24.14,1266,51
2645,DEV-004358;DEV-004359;DEV-004360,Miami,154.19,1472,37
2646,DEV-004361;DEV-004362,New York,54.07,1984,155
2647,DEV-004363;DEV-004364,Boston,92.09,1497,95
2648,DEV-004365;DEV-004366;DEV-004367,New York,138.94,1120,87
2649,DEV-004368;DEV-004369,Houston,78.87,138,9
2650,DEV-004370,Boston,151.34,883,32
2651,DEV-004371;DEV-004372,Austin,24.55,1109,83
2652,DEV-004373,Los Angeles,112.98,280,22
2653,DEV-004374;DEV-004375,San Francisco,93.47,672,31
2654,DEV-004376,New York,91.86,965,65
2655,DEV-004377,Los Angeles,140.99,1221,40
2656,DEV-004378,New York,93.35,1779,108
2657,DEV-004379;DEV-004380,Houston,124.52,579,26
2658,DEV-004381,San Francisco,119.94,1303,77
2659,DEV-004382;DEV-004383,Boston,45.45,1439,52
2660,DEV-004384;DEV-004385;DEV-004386,Boston,13.56,1796,54
2661,DEV-004387;DEV-004388;DEV-004389,Chicago,54.02,1101,83
2662,DEV-004390,Austin,19.23,917,29
2663,DEV-004391,San Francisco,65.86,1111,63
2664,DEV-004392;DEV-004393,Miami,96.49,1182,65
2665,DEV-004394;DEV-004395;DEV-004396,Seattle,38.44,1072,22
2666,DEV-004397;DEV-004398,Miami,41.76,408,26
2667,DEV-004399;DEV-004400,Los Angeles,125.68,802,43
2668,DEV-004401,Austin,202.45,1285,41
2669,DEV-004402,Boston,13.91,140,3
2670,DEV-004403;DEV-004404,Houston,100.22,667,31
2671,DEV-004405;DEV-004406;DEV-004407,Houston,75.3,602,47
2672,DEV-004408;DEV-004409,New York,132.66,1649,50
2673,DEV-004410;DEV-004411,Houston,34.51,619,35
2674,DEV-004412,Chicago,13.98,658,19
2675,DEV-004413,Miami,132.46,1181,36
2676,DEV-004414,San Francisco,147.37,1136,29
2677,DEV-004415;DEV-004416;DEV-004417,Miami,22.4,1083,80
2678,DEV-004418;DEV-004419,Los Angeles,183.97,346,14
2679,DEV-004420;DEV-004421,Houston,34.25,198,14
2680,DEV-004422,Los Angeles,188.53,798,35
2681,DEV-004423;DEV-004424,Seattle,78.3,1528,119
2682,DEV-004425;DEV-004426;DEV-004427,San Francisco,207.39,164,8
2683,DEV-004428,Seattle,122.48,1129,35
2684,DEV-004429;DEV-004430,Houston,142.65,928,27
2685,DEV-004431;DEV-004432,Miami,20.02,969,70
2686,DEV-004433;DEV-004434,Miami,153.58,260,9
2687,DEV-004435;DEV-004436;DEV-004437,Austin,58.45,1290,79
2688,DEV-004438,Boston,86.21,1170,51
2689,DEV-004439;DEV-004440,Los Angeles,214.82,69,2
2690,DEV-004441,San Francisco,34.38,294,16
2691,DEV-004442,Miami,86.44,498,12
2692,DEV-004443;DEV-004444;DEV-004445,San Francisco,13.45,758,54
2693,DEV-004446,Los Angeles,16.21,269,17
2694,DEV-004447,Los Angeles,128.61,593,41
2695,DEV-004448;DEV-004449,Boston,160.5,635,50
2696,DEV-004450,Chicago,27.09,50,3
2697,DEV-004451;DEV-004452,Austin,19.16,457,18
2698,DEV-004453,Houston,53.0,1870,48
2699,DEV-004454,Boston,58.12,1013,46
2700,DEV-004455;DEV-004456;DEV-004457,Chicago,68.98,1391,84
2701,DEV-004458;DEV-004459,Chicago,12.86,1029,28
2702,DEV-004460,New York,16.81,1908,95
2703,DEV-004461,Miami,22.71,1013,71
2704,DEV-004462,Boston,113.87,473,24
2705,DEV-004463;DEV-004464,Seattle,35.48,639,14
2706,DEV-004465,Los Angeles,36.92,983,68
2707,DEV-004466,San Francisco,232.03,586,41
2708,DEV-004467;DEV-004468,Seattle,124.09,340,8
2709,DEV-004469;DEV-004470,Austin,41.62,1143,88
2710,DEV-004471,Houston,12.71,897,61
2711,DEV-004472,Los Angeles,89.69,1506,57
2712,DEV-004473,Houston,27.3,1551,80
2713,DEV-004474,Boston,16.92,416,17
2714,DEV-004475;DEV-004476,Houston,57.33,1245,76
2715,DEV-004477,Boston,85.77,540,11
2716,DEV-004478;DEV-004479,New York,31.23,1456,36
2717,DEV-004480,Boston,19.24,334,9
2718,DEV-004481,Austin,114.79,1267,48
2719,DEV-004482;DEV-004483;DEV-004484,Miami,196.08,694,24
2720,DEV-004485,Houston,18.86,692,24
2721,DEV-004486,Los Angeles,14.61,435,12
2722,DEV-004487,Austin,93.1,994,68
2723,DEV-004488,Miami,40.39,56,3
2724,DEV-004489,Miami,96.83,1356,55
2725,DEV-004490,Houston,54.45,112,6
2726,DEV-004491,Los Angeles,24.69,1706,51
2727,DEV-004492,Houston,187.47,330,8
2728,DEV-004493;DEV-004494,Miami,17.33,862,62
2729,DEV-004495,Boston,112.43,1511,64
2730,DEV-004496,Austin,26.43,1301,94
2731,DEV-004497,Boston,215.0,385,28
2732,DEV-004498,Miami,28.92,592,12
2733,DEV-004499;DEV-004500,Seattle,158.36,1627,119
2734,DEV-004501,Miami,177.74,1841,94
2735,DEV-004502;DEV-004503;DEV-004504,Seattle,38.31,1975,74
2736,DEV-004505,Boston,30.7,63,5
2737,DEV-004506,Boston,13.82,1049,40
2738,DEV-004507,Los Angeles,238.4,437,23
2739,DEV-004508;DEV-004509,Austin,57.95,572,42
2740,DEV-004510,Boston,53.25,863,25
2741,DEV-004511,Chicago,176.22,526,37
2742,DEV-004512;DEV-004513,Miami,20.19,328,13
2743,DEV-004514,Miami,124.12,1574,44
2744,DEV-004515;DEV-004516;DEV-004517,Chicago,18.99,1053,39
2745,DEV-004518;DEV-004519,Chicago,42.71,1952,143
2746,DEV-004520,San Francisco,112.59,317,17
2747,DEV-004521,San Francisco,70.88,1971,63
2748,DEV-004522;DEV-004523,Houston,40.08,308,9
2749,DEV-004524,Los Angeles,20.65,896,64
2750,DEV-004525;DEV-004526,Houston,206.93,1794,58
2751,DEV-004527,Boston,37.45,1990,61
2752,DEV-004528;DEV-004529;DEV-004530,Los Angeles,39.53,282,15
2753,DEV-004531,Seattle,24.92,1926,86
2754,DEV-004532;DEV-004533,Houston,18.65,699,35
2755,DEV-004534,Seattle,26.58,107,5
2756,DEV-004535;DEV-004536;DEV-004537,Austin,16.68,1953,64
2757,DEV-004538;DEV-004539,Houston,125.6,1311,66
2758,DEV-004540;DEV-004541,Seattle,14.16,1647,66
2759,DEV-004542;DEV-004543;DEV-004544,Seattle,170.07,159,5
2760,DEV-004545,Austin,15.75,1221,62
2761,DEV-004546;DEV-004547,Austin,33.81,856,53
2762,DEV-004548;DEV-004549,Chicago,22.02,1780,48
2763,DEV-004550,San Francisco,156.76,1428,31
2764,DEV-004551,Miami,21.66,1071,84
2765,DEV-004552,Austin,32.49,1671,119
2766,DEV-004553;DEV-004554,Miami,219.01,1287,61
2767,DEV-004555,Chicago,32.17,1227,27
2768,DEV-004556,New York,20.52,1379,52
2769,DEV-004557;DEV-004558;DEV-004559,Boston,33.65,799,26
2770,DEV-004560,Los Angeles,47.37,677,14
2771,DEV-004561,Chicago,16.84,1000,34
2772,DEV-004562;DEV-004563,Los Angeles,14.81,1564,42
2773,DEV-004564,Chicago,82.65,1715,89
2774,DEV-004565;DEV-004566,Chicago,153.88,1849,106
2775,DEV-004567,Los Angeles,41.51,1792,86
2776,DEV-004568,Los Angeles,178.06,770,26
2777,DEV-004569;DEV-004570,Chicago,33.19,749,42
2778,DEV-004571,Seattle,73.03,1451,51
2779,DEV-004572;DEV-004573,Miami,100.65,121,7
2780,DEV-004574;DEV-004575,Houston,106.34,1961,134
2781,DEV-004576;DEV-004577;DEV-004578,Houston,193.0,1904,113
2782,DEV-004579;DEV-004580;DEV-004581,New York,52.61,1369,47
2783,DEV-004582,Chicago,143.85,1892,131
2784,DEV-004583,New York,101.99,1893,57
2785,DEV-004584,Houston,18.34,574,35
2786,DEV-004585;DEV-004586,Houston,15.92,1543,54
2787,DEV-004587;DEV-004588;DEV-004589,Los Angeles,28.62,433,31
2788,DEV-004590;DEV-004591;DEV-004592,Chicago,218.05,700,51
2789,DEV-004593;DEV-004594,Miami,186.7,835,46
2790,DEV-004595;DEV-004596,Chicago,58.56,1107,73
2791,DEV-004597,San Francisco,26.68,1799,69
2792,DEV-004598,New York,38.43,476,30
2793,DEV-004599;DEV-004600,Los Angeles,218.88,1298,28
2794,DEV-004601,Houston,124.14,693,51
2795,DEV-004602,Chicago,16.58,1051,68
2796,DEV-004603;DEV-004604,San Francisco,106.62,1389,104
2797,DEV-004605;DEV-004606;DEV-004607,Miami,120.05,999,78
2798,DEV-004608,San Francisco,184.62,39,3
2799,DEV-004609;DEV-004610,Seattle,153.69,836,36
2800,DEV-004611,Chicago,34.69,1573,61
2801,DEV-004612,Seattle,17.34,777,62
2802,DEV-004613,Chicago,167.42,862,59
2803,DEV-004614,Boston,41.33,1651,87
2804,DEV-004615,Chicago,13.23,1906,81
2805,DEV-004616;DEV-004617,Los Angeles,32.22,1253,38
2806,DEV-004618;DEV-004619,Austin,31.17,1563,120
2807,DEV-004620;DEV-004621,Seattle,18.72,760,48
2808,DEV-004622,San Francisco,15.47,255,7
2809,DEV-004623;DEV-004624,Miami,181.2,1600,117
2810,DEV-004625,Houston,19.86,1545,40
2811,DEV-004626,New York,101.32,1110,70
2812,DEV-004627;DEV-004628,San Francisco,185.78,892,21
2813,DEV-004629,Austin,223.23,1976,154
2814,DEV-004630,New York,44.92,1666,129
2815,DEV-004631;DEV-004632,San Francisco,33.21,1928,122
2816,DEV-004633;DEV-004634;DEV-004635,Austin,54.27,54,4
2817,DEV-004636;DEV-004637,Houston,24.66,1370,103
2818,DEV-004638,Miami,118.91,686,28
2819,DEV-004639;DEV-004640,San Francisco,74.53,761,34
2820,DEV-004641,New York,12.74,719,19
2821,DEV-004642,Los Angeles,53.69,588,34
2822,DEV-004643,Los Angeles,23.78,1744,64
2823,DEV-004644,Austin,36.75,1917,64
2824,DEV-004645,Boston,44.62,1132,51
2825,DEV-004646;DEV-004647,Seattle,13.21,656,26
2826,DEV-004648,Seattle,29.5,1274,49
2827,DEV-004649;DEV-004650;DEV-004651,Houston,43.03,490,29
2828,DEV-004652,Seattle,163.0,1166,35
2829,DEV-004653;DEV-004654,Austin,23.49,1669,69
2830,DEV-004655;DEV-004656,Los Angeles,27.8,1084,26
2831,DEV-004657;DEV-004658;DEV-004659,Austin,89.31,1486,33
2832,DEV-004660;DEV-004661;DEV-004662,San Francisco,59.28,1332,27
2833,DEV-004663;DEV-004664,Houston,20.99,253,15
2834,DEV-004665,Houston,21.9,1211,26
2835,DEV-004666,New York,163.65,101,6
2836,DEV-004667,Houston,26.14,1519,58
2837,DEV-004668;DEV-004669;DEV-004670,Miami,120.99,379,23
2838,DEV-004671;DEV-004672,Austin,68.63,238,11
2839,DEV-004673,Los Angeles,16.31,1982,77
2840,DEV-004674,Los Angeles,63.19,1439,91
2841,DEV-004675;DEV-004676;DEV-004677,Chicago,32.81,101,6
2842,DEV-004678;DEV-004679,Chicago,92.71,1110,29
2843,DEV-004680,San Francisco,29.69,1326,85
2844,DEV-004681;DEV-004682;DEV-004683,Boston,15.21,1464,49
2845,DEV-004684;DEV-004685;DEV-004686,New York,37.57,708,29
2846,DEV-004687,San Francisco,34.6,1215,60
2847,DEV-004688;DEV-004689,Los Angeles,151.69,323,14
2848,DEV-004690;DEV-004691,Seattle,26.81,627,39
2849,DEV-004692,Houston,23.08,761,30
2850,DEV-004693;DEV-004694;DEV-004695,Los Angeles,14.44,791,56
2851,DEV-004696;DEV-004697,Boston,51.78,354,13
2852,DEV-004698,Boston,21.58,885,47
2853,DEV-004699,Houston,31.04,1443,91
2854,DEV-004700;DEV-004701,Chicago,102.26,677,52
2855,DEV-004702,Miami,16.51,1784,63
2856,DEV-004703,Miami,34.3,1236,62
2857,DEV-004704;DEV-004705,Boston,38.24,335,8
2858,DEV-004706,Chicago,18.12,118,3
2859,DEV-004707,Los Angeles,130.21,205,9
2860,DEV-004708;DEV-004709,Austin,19.1,75,6
2861,DEV-004710,New York,164.5,906,46
2862,DEV-004711;DEV-004712,Austin,14.17,1411,78
2863,DEV-004713,San Francisco,88.09,1004,48
2864,DEV-004714,Los Angeles,16.74,1042,48
2865,DEV-004715;DEV-004716,Los Angeles,13.38,278,15
2866,DEV-004717,San Francisco,185.08,127,4
2867,DEV-004718,Boston,34.21,1702,82
2868,DEV-004719,Los Angeles,18.88,537,25
2869,DEV-004720;DEV-004721,Seattle,80.16,729,30
2870,DEV-004722,Austin,237.51,769,46
2871,DEV-004723,Boston,140.88,936,54
2872,DEV-004724;DEV-004725;DEV-004726,Miami,224.18,638,40
2873,DEV-004727;DEV-004728,Austin,48.81,242,15
2874,DEV-004729;DEV-004730,San Francisco,13.67,1251,39
2875,DEV-004731,Seattle,40.08,814,64
2876,DEV-004732;DEV-004733,Houston,25.52,940,68
2877,DEV-004734,Chicago,71.93,217,10
2878,DEV-004735;DEV-004736,Seattle,185.83,1686,70
2879,DEV-004737;DEV-004738,Miami,188.19,716,22
2880,DEV-004739;DEV-004740,San Francisco,16.92,1272,88
2881,DEV-004741;DEV-004742,Los Angeles,24.8,1593,85
2882,DEV-004743;DEV-004744,Miami,152.63,371,27
2883,DEV-004745;DEV-004746,Los Angeles,36.4,1206,71
2884,DEV-004747,Miami,199.42,1128,55
2885,DEV-004748;DEV-004749,Chicago,106.14,1227,39
2886,DEV-004750,Miami,65.04,1378,89
2887,DEV-004751,Boston,77.31,1432,99
2888,DEV-004752;DEV-004753,Boston,117.96,726,41
2889,DEV-004754;DEV-004755,San Francisco,63.41,541,43
2890,DEV-004756;DEV-004757,Houston,94.15,959,56
2891,DEV-004758,Houston,180.57,1009,42
2892,DEV-004759,Los Angeles,13.73,232,8
2893,DEV-004760,Seattle,12.91,1626,117
2894,DEV-004761,Houston,163.52,699,36
2895,DEV-004762,New York,12.45,806,23
2896,DEV-004763;DEV-004764,Austin,72.04,77,4
2897,DEV-004765,Miami,43.08,450,32
2898,DEV-004766;DEV-004767,San Francisco,185.11,1201,90
2899,DEV-004768,Los Angeles,17.24,1004,60
2900,DEV-004769,Chicago,31.86,1401,75
2901,DEV-004770,San Francisco,164.9,643,37
2902,DEV-004771,Seattle,46.41,136,6
2903,DEV-004772;DEV-004773,Miami,215.98,562,42
2904,DEV-004774,Boston,96.47,534,30
2905,DEV-004775,San Francisco,13.15,590,15
2906,DEV-004776;DEV-004777;DEV-004778,Los Angeles,229.72,408,31
2907,DEV-004779;DEV-004780,New York,23.42,1831,81
2908,DEV-004781,Los Angeles,15.47,1715,76
2909,DEV-004782;DEV-004783,Seattle,157.69,400,24
2910,DEV-004784,New York,198.95,1142,45
2911,DEV-004785,Austin,218.43,798,43
2912,DEV-004786,New York,169.81,964,59
2913,DEV-004787;DEV-004788;DEV-004789,Boston,162.17,1504,108
2914,DEV-004790;DEV-004791,Miami,41.83,843,65
2915,DEV-004792;DEV-004793,Houston,65.07,1761,63
2916,DEV-004794;DEV-004795;DEV-004796,Los Angeles,40.99,659,13
2917,DEV-004797;DEV-004798,Miami,127.87,727,31
2918,DEV-004799;DEV-004800,San Francisco,182.87,63,2
2919,DEV-004801,Boston,99.21,676,14
2920,DEV-004802,Boston,19.86,1869,139
2921,DEV-004803,San Francisco,53.41,868,17
2922,DEV-004804,Houston,209.98,776,38
2923,DEV-004805,San Francisco,87.89,118,4
2924,DEV-004806,Boston,63.99,1013,51
2925,DEV-004807;DEV-004808;DEV-004809,Boston,28.89,943,57
2926,DEV-004810,New York,67.76,1904,141
2927,DEV-004811;DEV-004812,Austin,14.56,505,25
2928,DEV-004813;DEV-004814,Los Angeles,87.72,1554,48
2929,DEV-004815;DEV-004816,Chicago,34.35,990,62
2930,DEV-004817,Los Angeles,51.41,770,38
2931,DEV-004818,Houston,20.69,1734,125
2932,DEV-004819,Miami,47.98,762,35
2933,DEV-004820;DEV-004821,Los Angeles,23.37,340,20
2934,DEV-004822,Miami,21.4,741,24
2935,DEV-004823;DEV-004824,Boston,155.31,1639,94
2936,DEV-004825,Austin,124.5,1217,72
2937,DEV-004826;DEV-004827,Houston,77.4,155,9
2938,DEV-004828,Boston,16.46,611,30
2939,DEV-004829,Los Angeles,24.8,1047,64
2940,DEV-004830;DEV-004831,Houston,35.7,1671,59
2941,DEV-004832;DEV-004833;DEV-004834,Seattle,197.12,1525,39
2942,DEV-004835,Houston,28.19,1107,50
2943,DEV-004836,Seattle,70.94,609,37
2944,DEV-004837;DEV-004838,San Francisco,14.75,1106,60
2945,DEV-004839,Boston,18.26,837,23
2946,DEV-004840,San Francisco,19.09,1934,147
2947,DEV-004841,Los Angeles,62.23,1763,46
2948,DEV-004842,New York,33.41,1368,63
2949,DEV-004843;DEV-004844;DEV-004845,Boston,39.81,65,3
2950,DEV-004846;DEV-004847,San Francisco,196.42,551,20
2951,DEV-004848;DEV-004849,New York,18.44,447,19
2952,DEV-004850,Chicago,45.18,1127,38
2953,DEV-004851;DEV-004852,Austin,193.27,733,46
2954,DEV-004853;DEV-004854,New York,114.86,1588,42
2955,DEV-004855;DEV-004856,Houston,23.63,126,6
2956,DEV-004857;DEV-004858;DEV-004859,Houston,27.48,1749,84
2957,DEV-004860,Austin,64.06,1648,124
2958,DEV-004861,New York,20.21,944,54
2959,DEV-004862,Austin,85.15,80,3
2960,DEV-004863,Los Angeles,15.36,1501,92
2961,DEV-004864,Miami,20.34,1583,122
2962,DEV-004865;DEV-004866;DEV-004867,Los Angeles,81.76,484,10
2963,DEV-004868,Seattle,41.35,1371,94
2964,DEV-004869,Seattle,15.39,968,56
2965,DEV-004870,New York,176.31,605,15
2966,DEV-004871,Houston,44.98,347,17
2967,DEV-004872,Austin,14.98,1580,95
2968,DEV-004873;DEV-004874;DEV-004875,New York,214.23,1546,39
2969,DEV-004876,Miami,103.6,319,17
2970,DEV-004877;DEV-004878,San Francisco,92.04,533,17
2971,DEV-004879,Los Angeles,127.29,151,9
2972,DEV-004880;DEV-004881,Houston,71.46,636,22
2973,DEV-004882,Boston,29.6,1951,101
