Transaction_ID,Fraudulent,True_Archetype,True_Fraud_Probability,True_Contributing_Factors
T3349,0,stolen_funding_instrument,0.4097,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T38277,0,none,0.0,
T41141,0,none,0.0319,
T8199,0,none,0.0,
T10395,0,none,0.0,
T11242,0,none,0.0505,
T43208,1,account_takeover,0.6734,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T15176,0,none,0.0,
T49324,0,none,0.0297,
T24447,0,none,0.0314,
T19515,0,none,0.0071,
T49228,0,none,0.0555,
T7364,0,none,0.0335,
T1835,0,stolen_funding_instrument,0.4611,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T9580,0,none,0.0,
T39761,0,none,0.0,
T8982,0,none,0.0089,
T16646,1,account_takeover,0.6395,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;new_recipient;recent_password_change
T29604,0,none,0.0157,
T10200,0,none,0.0,
T26178,0,none,0.0,
T38138,1,account_takeover,0.4846,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T5163,0,none,0.0248,
T28510,0,none,0.0,
T21388,0,none,0.0304,
T28693,0,none,0.0127,
T470,1,account_takeover,0.7125,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T47611,0,none,0.0098,
T22959,0,none,0.0,
T2908,0,none,0.0,
T21591,0,none,0.041,
T28426,0,account_takeover,0.5855,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T33357,0,none,0.0417,
T36366,0,none,0.0329,
T4735,0,none,0.0,
T13327,0,none,0.0,
T21330,0,none,0.0,
T36777,0,none,0.0,
T36751,0,none,0.0,
T22251,0,none,0.0554,
T39579,0,none,0.0053,
T51572,0,none,0.0,
T13501,0,none,0.0,
T13293,0,none,0.0,
T29292,0,none,0.0548,
T41373,0,none,0.0,
T6843,1,account_takeover,0.693,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T47467,0,none,0.0,
T16279,0,none,0.0437,
T24498,0,none,0.0,
T28242,0,none,0.0,
T39052,0,stolen_funding_instrument,0.4519,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T8373,0,none,0.0466,
T42328,0,none,0.0292,
T39945,0,none,0.0,
T26659,0,none,0.0573,
T36424,0,none,0.0323,
T46394,0,none,0.0,
T9078,0,none,0.0,
T45746,0,none,0.0,
T38353,0,none,0.0211,
T10427,0,none,0.0,
T14317,0,none,0.0212,
T43,0,none,0.022,
T19736,0,none,0.0,
T46229,0,none,0.0,
T42986,0,none,0.0,
T28473,0,none,0.0206,
T6808,0,none,0.0,
T17707,0,none,0.0,
T3529,0,none,0.0,
T42371,0,none,0.0182,
T2144,0,none,0.0,
T29339,1,account_takeover,0.4291,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T38068,0,none,0.0231,
T2164,0,stolen_funding_instrument,0.3533,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T19508,0,none,0.0,
T7744,0,none,0.0151,
T35297,0,none,0.0,
T13047,0,none,0.0559,
T51438,0,none,0.0,
T48980,0,none,0.0126,
T28503,1,account_takeover,0.4351,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T38606,0,none,0.0102,
T29413,0,stolen_funding_instrument,0.4959,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T1153,0,none,0.0231,
T47570,0,none,0.0,
T12715,0,none,0.0117,
T25048,1,account_takeover,0.6278,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;new_recipient;recent_password_change
T10870,0,none,0.0445,
T16363,0,none,0.0478,
T24380,0,none,0.0225,
T38979,1,none,0.0409,
T27486,0,none,0.0,
T33392,0,none,0.0,
T32419,0,none,0.0399,
T11443,0,none,0.0215,
T41154,0,none,0.0,
T28918,0,none,0.0,
T29872,0,none,0.0458,
T35021,0,none,0.0353,
T24234,1,account_takeover,0.8048,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient
T38243,0,none,0.0,
T41991,0,none,0.0436,
T19001,0,none,0.0177,
T9472,0,none,0.0,
T44856,0,none,0.0177,
T37418,1,stolen_funding_instrument,0.3827,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T3029,0,none,0.0,
T39991,0,none,0.0,
T49950,0,none,0.0345,
T25095,1,account_takeover,0.6737,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T49902,0,none,0.0,
T21395,0,stolen_funding_instrument,0.4455,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T22988,0,none,0.0382,
T12159,0,account_takeover,0.6746,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T31455,0,none,0.0,
T12650,0,none,0.0,
T44922,0,none,0.0135,
T6126,0,none,0.0,
T34535,0,none,0.0,
T44172,1,stolen_funding_instrument,0.5973,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T10675,0,none,0.0,
T35065,0,none,0.0,
T51240,0,none,0.0069,
T46269,0,none,0.0,
T5570,0,none,0.0042,
T16011,0,none,0.0,
T46548,0,none,0.0,
T32338,0,none,0.0149,
T35189,0,none,0.0155,
T32087,0,none,0.0097,
T11181,1,stolen_funding_instrument,0.4671,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T34394,0,stolen_funding_instrument,0.4481,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T5850,0,none,0.0,
T7564,0,none,0.0272,
T15465,0,none,0.0,
T31386,0,none,0.0,
T17769,0,none,0.0192,
T24318,0,none,0.054,
T17916,0,none,0.0,
T31507,0,none,0.0091,
T35121,0,none,0.0037,
T6385,0,none,0.0,
T23314,0,none,0.016,
T1715,0,none,0.0065,
T45790,0,none,0.0,
T43277,0,account_takeover,0.5009,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T20463,0,none,0.0,
T9325,0,none,0.0,
T22432,0,none,0.0,
T41796,0,none,0.0198,
T42145,0,stolen_funding_instrument,0.3088,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T46116,0,none,0.0288,
T44136,0,none,0.0121,
T45876,0,none,0.0,
T48248,0,none,0.0141,
T10151,0,none,0.0,
T5159,0,none,0.0017,
T44666,0,none,0.0,
T50505,0,none,0.0235,
T52897,0,none,0.0,
T6258,0,none,0.0,
T33404,0,none,0.0,
T31865,0,none,0.005,
T16223,0,none,0.0196,
T51722,0,none,0.0217,
T21184,0,none,0.0,
T11507,0,none,0.0235,
T38206,0,none,0.0131,
T26585,0,none,0.0,
T42490,0,none,0.0202,
T13263,0,none,0.0,
T32060,0,none,0.013,
T26508,0,none,0.027,
T7826,1,stolen_funding_instrument,0.2819,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T2515,0,none,0.0,
T16650,0,none,0.0045,
T38151,0,none,0.057,
T52343,0,none,0.0218,
T19568,0,none,0.0407,
T33004,0,none,0.0,
T1151,0,none,0.0491,
T24265,0,none,0.0079,
T49195,0,none,0.0,
T25800,1,stolen_funding_instrument,0.42,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T46021,1,stolen_funding_instrument,0.6043,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T18459,0,none,0.0037,
T15239,0,none,0.0501,
T15995,0,none,0.0,
T19814,1,account_takeover,0.55,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T33932,0,none,0.0099,
T12850,0,none,0.0,
T1618,0,none,0.0528,
T36526,0,none,0.0022,
T38846,0,none,0.0,
T15115,0,stolen_funding_instrument,0.5654,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email;shipping_billing_address_mismatch
T24738,0,stolen_funding_instrument,0.3555,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T6902,1,account_takeover,0.5083,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;new_recipient
T48542,0,none,0.0,
T45699,0,none,0.0392,
T19797,0,none,0.0352,
T43542,1,none,0.0535,
T45912,0,none,0.0,
T17025,1,account_takeover,0.6863,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;newly_linked_destination_bank;recent_password_change
T17280,0,none,0.0119,
T43730,0,account_takeover,0.4499,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T4541,1,account_takeover,0.4308,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;newly_linked_destination_bank
T48204,0,none,0.0201,
T15323,0,none,0.0513,
T3867,0,none,0.0391,
T27975,0,none,0.0,
T15341,0,none,0.0499,
T481,0,none,0.0447,
T45105,0,none,0.0,
T5707,0,none,0.0,
T43215,0,none,0.0392,
T51571,0,none,0.0,
T30822,0,none,0.0212,
T34569,0,none,0.0,
T19765,0,none,0.0393,
T628,0,none,0.027,
T47696,0,none,0.0522,
T35615,0,none,0.0152,
T32662,0,none,0.0,
T41876,0,none,0.0,
T26109,0,none,0.0378,
T10317,0,none,0.0123,
T14862,0,none,0.0433,
T20715,0,account_takeover,0.6905,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;new_recipient
T31573,0,none,0.0,
T36151,0,none,0.0,
T46287,0,none,0.0,
T36406,0,none,0.0,
T36360,0,none,0.0,
T53003,0,none,0.0163,
T27178,0,none,0.0,
T16066,0,none,0.0,
T15452,0,none,0.0248,
T29078,0,none,0.0,
T43495,0,none,0.0203,
T21374,0,none,0.0001,
T46976,0,none,0.0,
T45452,0,none,0.0146,
T26299,0,none,0.0164,
T49440,0,none,0.0,
T31481,0,none,0.0552,
T35387,0,none,0.0,
T30834,0,none,0.0321,
T52686,0,none,0.0,
T3779,0,none,0.0488,
T40427,0,none,0.0333,
T52690,0,none,0.0,
T26720,0,none,0.0206,
T34433,0,none,0.0081,
T11811,0,none,0.0,
T7343,0,none,0.0,
T47921,0,none,0.0387,
T2006,0,none,0.0,
T37133,0,none,0.0308,
T50589,0,none,0.0,
T35932,0,none,0.0,
T29923,0,none,0.053,
T32645,0,none,0.0,
T16917,0,none,0.0031,
T6182,0,none,0.0,
T5530,0,none,0.0415,
T35161,0,none,0.0,
T47767,0,none,0.0261,
T52835,0,none,0.0117,
T23533,0,none,0.0214,
T7967,0,none,0.0067,
T32313,0,none,0.0,
T1664,0,none,0.0365,
T28865,0,none,0.0,
T46443,0,none,0.0303,
T41935,0,stolen_funding_instrument,0.4364,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T35203,0,none,0.0004,
T45989,0,none,0.0,
T3228,1,none,0.0541,
T27154,0,none,0.0,
T4025,0,none,0.026,
T39566,0,none,0.0069,
T30655,1,account_takeover,0.5933,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;newly_linked_destination_bank
T51235,0,none,0.0,
T17182,0,none,0.0,
T23576,0,none,0.0,
T44640,0,account_takeover,0.6335,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T28087,0,none,0.0,
T35727,0,none,0.0,
T42081,0,none,0.0507,
T18945,0,none,0.0267,
T53032,0,none,0.0,
T4391,0,none,0.0376,
T28010,0,none,0.0331,
T11664,0,none,0.0,
T40254,1,stolen_funding_instrument,0.6293,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T4351,0,none,0.0118,
T22344,0,none,0.0467,
T17655,0,none,0.0,
T32775,0,none,0.0374,
T14119,0,none,0.0,
T49108,0,none,0.0379,
T3694,0,none,0.0,
T11270,0,none,0.0,
T1108,0,none,0.0,
T5608,0,none,0.0154,
T38734,1,none,0.0101,
T26979,0,none,0.0171,
T10393,0,none,0.0,
T51100,0,none,0.0191,
T2014,0,none,0.0333,
T42862,0,none,0.0105,
T28943,0,none,0.0,
T8381,0,none,0.0077,
T21083,0,none,0.0,
T25447,0,none,0.0,
T17344,0,none,0.0251,
T40616,0,none,0.0,
T11048,0,none,0.04,
T39334,0,none,0.0171,
T28379,0,none,0.0039,
T49149,0,stolen_funding_instrument,0.4186,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T18935,0,none,0.0,
T8138,0,none,0.0035,
T32653,0,none,0.0,
T32311,0,account_takeover,0.477,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient;recent_password_change
T2346,0,none,0.0,
T39220,0,none,0.0169,
T42325,0,none,0.0,
T28469,0,none,0.053,
T9155,0,none,0.0516,
T17218,0,none,0.0528,
T51862,0,none,0.057,
T3476,0,none,0.001,
T2770,0,none,0.0,
T47967,0,none,0.0,
T9133,0,none,0.0325,
T3295,0,none,0.0143,
T34700,0,stolen_funding_instrument,0.5608,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T36596,0,none,0.0,
T17537,0,none,0.0181,
T48793,0,none,0.0,
T1509,0,none,0.0523,
T20726,0,none,0.0201,
T19469,0,none,0.0,
T11363,0,none,0.0091,
T629,0,none,0.012,
T10622,0,none,0.0,
T6571,0,stolen_funding_instrument,0.46,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T491,0,none,0.0006,
T10753,0,none,0.0,
T43649,1,none,0.0392,
T9254,0,none,0.0,
T33557,0,none,0.0,
T27867,0,none,0.0,
T12176,0,none,0.0,
T51258,0,none,0.0244,
T6518,0,none,0.0486,
T51834,0,none,0.0,
T47299,0,none,0.0,
T10262,0,none,0.0148,
T25054,0,none,0.0285,
T34754,0,none,0.0044,
T4182,0,none,0.0078,
T41327,0,none,0.0223,
T15613,0,none,0.0,
T43864,1,account_takeover,0.4467,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T52352,0,none,0.0,
T51898,0,none,0.0126,
T21376,0,none,0.0199,
T30650,0,none,0.0,
T40701,0,none,0.0369,
T43017,0,none,0.0,
T8612,0,account_takeover,0.7262,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;newly_linked_destination_bank;recent_password_change
T50980,0,none,0.0,
T29494,0,none,0.0,
T221,0,none,0.0127,
T24133,0,none,0.0,
T44547,0,none,0.0,
T25463,0,none,0.0226,
T34209,0,none,0.0044,
T52964,1,none,0.0057,
T14281,0,none,0.0,
T47639,0,none,0.0498,
T48819,0,none,0.0434,
T29906,0,none,0.0,
T31157,0,none,0.0089,
T41552,0,none,0.0475,
T17693,0,none,0.0061,
T13251,0,none,0.0086,
T9310,0,none,0.0364,
T856,0,none,0.0,
T32537,0,none,0.0,
T383,0,none,0.0076,
T48,0,none,0.0235,
T24857,0,none,0.0172,
T29254,0,stolen_funding_instrument,0.4348,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T11907,0,none,0.0,
T21204,1,account_takeover,0.435,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T41188,0,none,0.0,
T48727,0,none,0.0,
T27201,0,none,0.044,
T47013,0,none,0.0176,
T35728,0,none,0.0415,
T28585,0,none,0.0252,
T20261,0,none,0.0,
T43922,0,account_takeover,0.5239,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;new_recipient
T35967,0,none,0.0,
T5721,0,none,0.0,
T9055,1,stolen_funding_instrument,0.4739,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T51817,0,none,0.0,
T39133,0,account_takeover,0.4291,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T31170,0,none,0.0,
T30042,0,none,0.0224,
T21988,0,none,0.0148,
T47977,0,none,0.0,
T14163,1,stolen_funding_instrument,0.4216,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T23176,0,none,0.0203,
T47752,0,none,0.0263,
T8979,1,stolen_funding_instrument,0.4727,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T5224,0,none,0.0,
T7403,0,none,0.0453,
T16643,0,none,0.0123,
T44048,0,none,0.0017,
T5434,0,none,0.0127,
T24188,0,none,0.0512,
T36837,0,none,0.0,
T48111,0,none,0.0,
T1503,0,none,0.0,
T45580,0,none,0.0215,
T12600,0,none,0.0339,
T40498,0,none,0.0543,
T6456,0,none,0.0,
T33998,0,none,0.0,
T49829,1,stolen_funding_instrument,0.6195,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T4462,0,none,0.0,
T7514,0,none,0.0189,
T19295,0,none,0.035,
T5457,0,none,0.0047,
T52413,0,none,0.0028,
T6656,0,none,0.0,
T43985,1,none,0.0076,
T27189,0,none,0.0,
T5416,1,none,0.0571,
T40894,0,none,0.0,
T15721,0,none,0.0514,
T51102,0,none,0.009,
T6376,0,none,0.05,
T20779,0,none,0.0,
T11697,0,none,0.0237,
T4087,0,none,0.0,
T17921,0,none,0.017,
T22463,0,none,0.0393,
T23648,0,none,0.0491,
T24122,0,none,0.0119,
T37603,0,none,0.0,
T13681,0,none,0.0204,
T18328,1,stolen_funding_instrument,0.6187,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T41822,1,none,0.0238,
T8554,0,none,0.0529,
T40578,1,stolen_funding_instrument,0.3323,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T29497,0,none,0.0,
T3005,0,none,0.0187,
T40026,0,none,0.0208,
T5081,0,none,0.0008,
T46223,0,none,0.0082,
T26447,0,none,0.0266,
T23715,0,none,0.0,
T26167,0,none,0.0121,
T15497,1,account_takeover,0.7017,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T11784,0,none,0.0,
T47931,0,none,0.0,
T13127,0,none,0.0476,
T46888,0,none,0.0388,
T36715,0,none,0.0,
T31818,1,stolen_funding_instrument,0.6199,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T5151,0,none,0.0,
T4187,0,none,0.0407,
T4306,0,none,0.0168,
T36179,0,none,0.0437,
T1223,0,none,0.0371,
T28392,0,none,0.0,
T49327,0,none,0.0,
T38808,0,none,0.0446,
T17951,0,none,0.0462,
T25860,0,none,0.0,
T20478,0,none,0.0251,
T17822,0,none,0.0,
T24486,0,none,0.0063,
T32755,0,none,0.0418,
T6301,0,none,0.0093,
T33793,0,none,0.0275,
T49129,0,none,0.0336,
T4109,0,none,0.0374,
T12238,0,stolen_funding_instrument,0.4682,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T28710,0,none,0.0,
T22905,0,none,0.0,
T6909,0,none,0.0068,
T12344,0,none,0.0,
T26117,0,none,0.0,
T43543,0,none,0.002,
T44497,0,none,0.0,
T8346,0,none,0.0,
T45844,0,none,0.0,
T20948,0,none,0.0,
T45955,1,account_takeover,0.4408,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T4216,0,none,0.0,
T19590,0,none,0.0,
T32789,0,none,0.0163,
T50920,0,stolen_funding_instrument,0.4258,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T49153,0,none,0.0026,
T32100,0,none,0.0052,
T40188,0,none,0.0,
T2108,0,none,0.0124,
T13505,0,stolen_funding_instrument,0.3119,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T34294,0,none,0.0188,
T36166,0,none,0.0,
T2599,0,none,0.0,
T13249,0,none,0.0,
T45159,1,stolen_funding_instrument,0.4626,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T6407,0,none,0.041,
T33251,0,none,0.0,
T28760,0,none,0.0574,
T19102,1,account_takeover,0.5418,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T37385,0,none,0.0163,
T49581,0,none,0.0282,
T33028,0,none,0.0,
T25358,0,none,0.0,
T27069,0,none,0.0426,
T3332,0,none,0.0,
T34733,0,none,0.0224,
T28281,0,none,0.0356,
T20277,0,none,0.0547,
T46688,0,none,0.038,
T21979,0,none,0.0485,
T19206,0,none,0.0,
T49928,0,none,0.0,
T22662,0,none,0.0174,
T43518,1,stolen_funding_instrument,0.4955,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T25802,0,none,0.0282,
T51353,0,stolen_funding_instrument,0.6835,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email;shipping_billing_address_mismatch
